Date,Open,High,Low,Close,Volume
1988-08-25,0.301453,0.303128,0.293916,0.30051,152187646
1988-08-26,0.299735,0.305327,0.299735,0.301453,47859051
1988-08-29,0.305327,0.307143,0.303128,0.30629,68217471
1988-08-30,0.305327,0.307143,0.299735,0.30629,60274300
1988-08-31,0.307143,0.308026,0.296074,0.298752,283309282
1988-09-01,0.297831,0.297831,0.288312,0.291148,294095937
1988-09-02,0.296074,0.299735,0.292073,0.297831,222060468
1988-09-06,0.299735,0.299735,0.290284,0.291148,170984166
1988-09-07,0.292073,0.296074,0.282847,0.286399,213489857
1988-09-08,0.286399,0.296074,0.282847,0.290284,247037975
1988-09-09,0.290284,0.307143,0.282847,0.303128,279718262
1988-09-12,0.307143,0.312768,0.30051,0.307143,176444227
1988-09-13,0.301453,0.308859,0.299735,0.307143,142655895
1988-09-14,0.312768,0.317623,0.311019,0.31461,284363956
1988-09-15,0.31461,0.320261,0.311019,0.311646,197576980
1988-09-16,0.311019,0.320261,0.310096,0.316437,147515246
1988-09-19,0.31461,0.316437,0.308859,0.312768,109815417
1988-09-20,0.312768,0.316437,0.310096,0.311019,122390877
1988-09-21,0.312768,0.322147,0.311019,0.320261,108880913
1988-09-22,0.322147,0.329592,0.320261,0.329592,173627416
1988-09-23,0.325961,0.33133,0.325961,0.327817,120962460
1988-09-26,0.327817,0.329592,0.318179,0.320261,103741214
1988-09-27,0.318179,0.325961,0.318179,0.325137,194266213
1988-09-28,0.325961,0.330455,0.323873,0.325961,100951136
1988-09-29,0.327817,0.33133,0.325961,0.329592,126435927
1988-09-30,0.329592,0.329592,0.323873,0.323873,110723206
1988-10-03,0.322147,0.323873,0.31461,0.318179,108200093
1988-10-04,0.316437,0.320261,0.308026,0.311019,61569255
1988-10-05,0.308859,0.312768,0.303128,0.30629,146847727
1988-10-06,0.303128,0.30629,0.293916,0.297831,199966567
1988-10-07,0.292073,0.297831,0.287676,0.297831,545419169
1988-10-10,0.296074,0.297831,0.281062,0.288312,396488878
1988-10-11,0.286399,0.296074,0.286399,0.292073,231899266
1988-10-12,0.288312,0.292073,0.284673,0.290284,158462020
1988-10-13,0.288312,0.297831,0.288312,0.292073,196028327
1988-10-14,0.296074,0.296074,0.285516,0.290284,187431090
1988-10-17,0.288312,0.292073,0.286399,0.288312,111671029
1988-10-18,0.292073,0.296074,0.286399,0.295163,169969615
1988-10-19,0.297831,0.305327,0.296074,0.299735,330554256
1988-10-20,0.299735,0.311646,0.299735,0.311019,206761562
1988-10-21,0.308859,0.312768,0.305327,0.307143,147328302
1988-10-24,0.308859,0.308859,0.296594,0.299735,161105299
1988-10-25,0.301453,0.301453,0.297831,0.298752,101538546
1988-10-26,0.299735,0.299735,0.288312,0.293916,224944018
1988-10-27,0.290284,0.293916,0.286399,0.292073,171264525
1988-10-28,0.292073,0.296074,0.288312,0.288312,100697462
1988-10-31,0.290284,0.290284,0.281062,0.289256,289530265
1988-11-01,0.288312,0.290284,0.282847,0.284673,171277803
1988-11-02,0.286399,0.286399,0.275341,0.278923,248546452
1988-11-03,0.278923,0.281062,0.275341,0.278058,288996300
1988-11-04,0.275341,0.284673,0.275341,0.282847,183319304
1988-11-07,0.278923,0.282847,0.277116,0.281062,202729976
1988-11-08,0.281062,0.290284,0.280139,0.288312,184187096
1988-11-09,0.286399,0.295163,0.284673,0.293916,240443119
1988-11-10,0.296074,0.297831,0.292073,0.296074,119093490
1988-11-11,0.292073,0.296594,0.288312,0.288312,129546434
1988-11-14,0.290284,0.292073,0.286399,0.291148,101591910
1988-11-15,0.292073,0.293916,0.290284,0.292073,95357528
1988-11-16,0.292073,0.293916,0.282847,0.284673,176217295
1988-11-17,0.284673,0.288312,0.284673,0.286399,94810221
1988-11-18,0.288312,0.288312,0.284673,0.284673,68644648
1988-11-21,0.281062,0.282847,0.271437,0.274162,264499461
1988-11-22,0.273261,0.276272,0.269699,0.270504,176631095
1988-11-23,0.267903,0.277116,0.266039,0.276272,224076309
1988-11-25,0.271437,0.275341,0.269699,0.273261,57564281
1988-11-28,0.273261,0.275341,0.269699,0.273261,166111486
1988-11-29,0.273261,0.275341,0.269699,0.275341,110456213
1988-11-30,0.275341,0.284673,0.275341,0.28163,200059990
1988-12-01,0.282847,0.292073,0.281062,0.290284,252885177
1988-12-02,0.286399,0.298752,0.284673,0.293916,397770500
1988-12-05,0.296074,0.299735,0.290284,0.296074,184053600
1988-12-06,0.293916,0.297831,0.292073,0.296074,125074231
1988-12-07,0.292073,0.296074,0.290284,0.295163,116970900
1988-12-08,0.293916,0.293916,0.290284,0.293054,70874040
1988-12-09,0.293916,0.296074,0.290284,0.293054,53586091
1988-12-12,0.293916,0.296074,0.288312,0.288312,140506645
1988-12-13,0.288312,0.290284,0.286399,0.290284,146073446
1988-12-14,0.288312,0.299735,0.288312,0.297831,230404130
1988-12-15,0.299735,0.303128,0.293916,0.296074,134178794
1988-12-16,0.296074,0.303128,0.293916,0.30051,218709642
1988-12-19,0.301453,0.307143,0.299735,0.305327,279304422
1988-12-20,0.307143,0.311019,0.304061,0.307143,326816291
1988-12-21,0.307143,0.31461,0.307143,0.312768,288408955
1988-12-22,0.312768,0.31461,0.305327,0.307143,126382503
1988-12-23,0.307143,0.310096,0.307143,0.308026,48820189
1988-12-27,0.307143,0.311019,0.303128,0.303128,71501475
1988-12-28,0.303128,0.305327,0.297831,0.301453,61435762
1988-12-29,0.301453,0.305327,0.301453,0.303128,140426467
1988-12-30,0.303128,0.308859,0.301453,0.301453,97373396
1989-01-03,0.301453,0.303128,0.299735,0.302598,119213618
1989-01-04,0.305327,0.315543,0.303128,0.31461,286005972
1989-01-05,0.31461,0.323873,0.308859,0.316437,366318347
1989-01-06,0.316437,0.325961,0.316437,0.319113,236798655
1989-01-09,0.322147,0.32306,0.316437,0.322147,94529834
1989-01-10,0.318179,0.321184,0.311019,0.319113,123151838
1989-01-11,0.316437,0.318179,0.308859,0.315543,186096178
1989-01-12,0.316437,0.322147,0.31461,0.320261,179167561
1989-01-13,0.320261,0.325961,0.317623,0.323873,231124961
1989-01-16,0.323873,0.329592,0.322147,0.327817,200954442
1989-01-17,0.323873,0.325961,0.299735,0.302598,901831939
1989-01-18,0.305327,0.308026,0.296074,0.297831,581583731
1989-01-19,0.303128,0.307143,0.299735,0.303128,305122836
1989-01-20,0.303128,0.311019,0.301453,0.307143,207082015
1989-01-23,0.305327,0.308859,0.305327,0.307143,215185302
1989-01-24,0.307143,0.312768,0.305327,0.311646,266154780
1989-01-25,0.312768,0.31461,0.307143,0.311019,132229741
1989-01-26,0.305327,0.315543,0.304061,0.312768,340019178
1989-01-27,0.286399,0.293916,0.271437,0.28163,2535472845
1989-01-30,0.28163,0.284673,0.278923,0.280139,699075337
1989-01-31,0.278923,0.282847,0.275341,0.282847,548716596
1989-02-01,0.282847,0.296594,0.280139,0.293916,581143217
1989-02-02,0.296074,0.301453,0.293916,0.297831,564375858
1989-02-03,0.299735,0.301453,0.292073,0.293916,213249609
1989-02-06,0.296074,0.296074,0.286399,0.288312,139144949
1989-02-07,0.286399,0.293916,0.286399,0.292073,196856027
1989-02-08,0.292073,0.296074,0.284673,0.286399,187150766
1989-02-09,0.286399,0.292073,0.284673,0.286399,191676363
1989-02-10,0.286399,0.286399,0.277116,0.278923,415205302
1989-02-13,0.275341,0.278923,0.275341,0.277116,280332325
1989-02-14,0.276272,0.277116,0.263998,0.267903,1062710303
1989-02-15,0.267903,0.271437,0.266039,0.271437,394085898
1989-02-16,0.271437,0.278923,0.269699,0.27272,304775756
1989-02-17,0.271437,0.277116,0.271437,0.275341,139278376
1989-02-21,0.276272,0.282847,0.275341,0.281062,227133381
1989-02-22,0.278923,0.281062,0.273261,0.275341,284070258
1989-02-23,0.273261,0.277116,0.271437,0.275341,113673508
1989-02-24,0.277116,0.277116,0.269699,0.269699,181330279
1989-02-27,0.269699,0.273261,0.267903,0.273261,138170305
1989-02-28,0.273261,0.275341,0.269699,0.271437,209805387
1989-03-01,0.271437,0.273261,0.266039,0.269699,202783351
1989-03-02,0.267903,0.271437,0.260367,0.262184,448566436
1989-03-03,0.263998,0.263998,0.254716,0.260367,462209902
1989-03-06,0.262184,0.268816,0.258246,0.266039,200860971
1989-03-07,0.266039,0.269699,0.262184,0.267903,310729770
1989-03-08,0.266695,0.271437,0.263998,0.263998,257811277
1989-03-09,0.263998,0.267903,0.258246,0.258246,159049426
1989-03-10,0.258246,0.262184,0.256443,0.262184,122430937
1989-03-13,0.262184,0.266039,0.260367,0.262184,156272664
1989-03-14,0.262184,0.266039,0.261291,0.263998,193024627
1989-03-15,0.263998,0.266039,0.260367,0.262184,107345740
1989-03-16,0.262184,0.266039,0.258246,0.263998,229135915
1989-03-17,0.258246,0.267903,0.254716,0.261291,282641824
1989-03-20,0.262184,0.263998,0.258246,0.261291,216279981
1989-03-21,0.266039,0.266039,0.260367,0.261291,152801715
1989-03-22,0.256443,0.260367,0.25288,0.253782,172652850
1989-03-23,0.254716,0.258246,0.25288,0.2577,141734767
1989-03-27,0.256443,0.258246,0.251057,0.25288,180769540
1989-03-28,0.254716,0.258246,0.254716,0.254716,168367638
1989-03-29,0.254716,0.258246,0.254716,0.256443,88682735
1989-03-30,0.256443,0.262184,0.254716,0.260367,125447999
1989-03-31,0.262184,0.267903,0.260367,0.266695,220925720
1989-04-03,0.266039,0.271437,0.260367,0.262184,198204375
1989-04-04,0.258246,0.261291,0.253782,0.258246,137943399
1989-04-05,0.258246,0.263998,0.256443,0.262184,143336712
1989-04-06,0.260367,0.270504,0.258246,0.269699,186389816
1989-04-07,0.269699,0.281062,0.269699,0.280139,423121694
1989-04-10,0.278923,0.284673,0.275341,0.277116,161358921
1989-04-11,0.281062,0.284673,0.277116,0.282847,174668692
1989-04-12,0.286399,0.293916,0.283769,0.288312,462370051
1989-04-13,0.290284,0.296074,0.286399,0.288312,216066399
1989-04-14,0.292073,0.293916,0.286399,0.290284,147034624
1989-04-17,0.288312,0.293916,0.284673,0.293916,167045962
1989-04-18,0.296074,0.303128,0.293916,0.30051,668664386
1989-04-19,0.299735,0.311646,0.297831,0.30629,507625862
1989-04-20,0.305327,0.311019,0.301453,0.305327,214330939
1989-04-21,0.303128,0.30629,0.297831,0.30051,137275888
1989-04-24,0.299735,0.301453,0.296074,0.30051,132056148
1989-04-25,0.299735,0.303128,0.297831,0.299735,138477363
1989-04-26,0.299735,0.301453,0.293054,0.297831,221860228
1989-04-27,0.296074,0.299735,0.292073,0.295163,166138176
1989-04-28,0.293916,0.296074,0.288312,0.292073,123792643
1989-05-01,0.288312,0.293916,0.288312,0.292073,96145224
1989-05-02,0.292073,0.301453,0.292073,0.298752,257157074
1989-05-03,0.297831,0.305327,0.297831,0.301453,262870770
1989-05-04,0.301453,0.308859,0.299735,0.307143,225170954
1989-05-05,0.318179,0.320261,0.311019,0.311019,549197102
1989-05-08,0.311019,0.316437,0.311019,0.316437,245449320
1989-05-09,0.31461,0.322147,0.31461,0.318179,413336324
1989-05-10,0.322147,0.325961,0.318179,0.323873,279437895
1989-05-11,0.323873,0.33133,0.322147,0.328749,358708961
1989-05-12,0.333224,0.337062,0.329592,0.337062,556806528
1989-05-15,0.335235,0.346333,0.335235,0.344576,378920556
1989-05-16,0.344576,0.346333,0.337062,0.340081,272562712
1989-05-17,0.338926,0.340984,0.337062,0.338926,296151781
1989-05-18,0.338926,0.340984,0.335235,0.335235,251803833
1989-05-19,0.335235,0.346333,0.335235,0.3428,394259469
1989-05-22,0.3428,0.346333,0.338926,0.344576,226946480
1989-05-23,0.344576,0.344576,0.338926,0.340984,160277624
1989-05-24,0.338926,0.357684,0.338926,0.357684,354730694
1989-05-25,0.353861,0.367036,0.353861,0.361345,276968163
1989-05-26,0.361345,0.367036,0.35958,0.363191,134112001
1989-05-30,0.361345,0.367036,0.355055,0.355969,133404461
1989-05-31,0.355969,0.360501,0.352055,0.357684,137329294
1989-06-01,0.357684,0.368931,0.355969,0.365222,213957132
1989-06-02,0.363191,0.370911,0.363191,0.367036,148369608
1989-06-05,0.365222,0.367036,0.348206,0.352055,147942384
1989-06-06,0.350267,0.352055,0.346333,0.350267,172839733
1989-06-07,0.350267,0.363191,0.350267,0.361345,209391526
1989-06-08,0.363191,0.367036,0.353861,0.356626,212181615
1989-06-09,0.353861,0.357684,0.348206,0.352055,112538780
1989-06-12,0.350267,0.357684,0.346333,0.355969,96385503
1989-06-13,0.355969,0.365222,0.352055,0.363191,275312777
1989-06-14,0.367036,0.37628,0.361345,0.371472,299542646
1989-06-15,0.370911,0.372739,0.355969,0.355969,192383842
1989-06-16,0.335235,0.340984,0.325961,0.333224,646036532
1989-06-19,0.333224,0.335235,0.325961,0.329592,218269169
1989-06-20,0.329592,0.329592,0.316437,0.322147,160357707
1989-06-21,0.322147,0.325961,0.316437,0.318179,154790824
1989-06-22,0.318179,0.327817,0.31461,0.323873,163534938
1989-06-23,0.323873,0.33133,0.323873,0.328749,147675410
1989-06-26,0.329592,0.329592,0.323873,0.325961,219123462
1989-06-27,0.327817,0.33133,0.318179,0.319113,126088803
1989-06-28,0.316437,0.316437,0.307143,0.312768,306364438
1989-06-29,0.307143,0.308859,0.299735,0.304061,278343215
1989-06-30,0.303128,0.312768,0.296074,0.308859,196362048
1989-07-03,0.312768,0.312768,0.305327,0.305327,57631059
1989-07-05,0.303128,0.305327,0.299735,0.303128,142028432
1989-07-06,0.305327,0.312768,0.301453,0.308859,207308977
1989-07-07,0.308859,0.31461,0.303128,0.308859,126475967
1989-07-10,0.307143,0.308859,0.299735,0.303128,242792692
1989-07-11,0.305327,0.307143,0.297831,0.297831,290745143
1989-07-12,0.297831,0.301453,0.296074,0.299735,147955741
1989-07-13,0.299735,0.307143,0.296074,0.304061,268704632
1989-07-14,0.305327,0.307143,0.297831,0.305327,306711477
1989-07-17,0.305327,0.308859,0.297831,0.305327,156019042
1989-07-18,0.305327,0.305327,0.290284,0.293916,568928160
1989-07-19,0.296074,0.305327,0.292073,0.303128,284844532
1989-07-20,0.305327,0.308859,0.297831,0.299735,281386933
1989-07-21,0.297831,0.299735,0.292073,0.299735,166258387
1989-07-24,0.297831,0.297831,0.293916,0.293916,138250461
1989-07-25,0.293916,0.297831,0.284673,0.290284,250121687
1989-07-26,0.286399,0.288312,0.282847,0.286399,278610188
1989-07-27,0.286399,0.296074,0.284673,0.293916,206294380
1989-07-28,0.293916,0.297831,0.292073,0.295163,142242089
1989-07-31,0.293916,0.299735,0.292073,0.297831,133337728
1989-08-01,0.297831,0.301453,0.293916,0.298752,166325086
1989-08-02,0.297831,0.303128,0.296074,0.303128,120868969
1989-08-03,0.303128,0.311019,0.303128,0.308859,206134145
1989-08-04,0.308859,0.320261,0.308026,0.320261,218549466
1989-08-07,0.322147,0.329592,0.319113,0.327817,200500556
1989-08-08,0.325961,0.335235,0.325961,0.330455,245769724
1989-08-09,0.329592,0.3428,0.328749,0.329592,232620116
1989-08-10,0.329592,0.329592,0.320261,0.323873,181610609
1989-08-11,0.329592,0.329592,0.308859,0.313724,274244805
1989-08-14,0.311019,0.31461,0.303128,0.305327,122564503
1989-08-15,0.305327,0.311019,0.305327,0.310096,195160621
1989-08-16,0.311019,0.312768,0.299735,0.302598,143670502
1989-08-17,0.301453,0.308859,0.299735,0.307143,182745315
1989-08-18,0.312768,0.318179,0.311019,0.316437,100203533
1989-08-21,0.316437,0.323873,0.31461,0.316437,164282578
1989-08-22,0.31461,0.322147,0.31461,0.321184,133297694
1989-08-23,0.322147,0.33133,0.318179,0.327817,206975237
1989-08-24,0.327817,0.333224,0.325961,0.330455,194199450
1989-08-25,0.329592,0.337062,0.329592,0.335235,192370491
1989-08-28,0.333224,0.337062,0.329592,0.335235,97333364
1989-08-29,0.335235,0.337062,0.327817,0.330455,210859985
1989-08-30,0.329592,0.335235,0.329592,0.333224,138384000
1989-08-31,0.333224,0.337062,0.33133,0.333224,67096098
1989-09-01,0.333224,0.335235,0.33133,0.334136,88348961
1989-09-05,0.333224,0.340081,0.333224,0.335235,136862091
1989-09-06,0.335235,0.336118,0.329592,0.335235,103407464
1989-09-07,0.335235,0.340984,0.335235,0.335235,135754051
1989-09-08,0.335235,0.338926,0.333224,0.337062,66548658
1989-09-11,0.335235,0.344576,0.333224,0.3428,117518227
1989-09-12,0.340984,0.350267,0.337062,0.344576,123472216
1989-09-13,0.346333,0.349071,0.337062,0.337062,153389123
1989-09-14,0.337062,0.338926,0.333224,0.335235,156486302
1989-09-15,0.337062,0.338926,0.33133,0.337062,148836822
1989-09-18,0.333224,0.337062,0.329592,0.329592,75279436
1989-09-19,0.33133,0.333224,0.322147,0.323873,96305388
1989-09-20,0.329592,0.337062,0.327817,0.334136,140826926
1989-09-21,0.337062,0.344576,0.33133,0.335235,239535342
1989-09-22,0.335235,0.338926,0.33133,0.336118,86413254
1989-09-25,0.335235,0.3428,0.335235,0.338926,162293428
1989-09-26,0.337062,0.340984,0.335235,0.338926,92166969
1989-09-27,0.33133,0.338051,0.329592,0.335235,107425785
1989-09-28,0.337062,0.3428,0.337062,0.340984,94663345
1989-09-29,0.338926,0.340984,0.333224,0.333224,83209237
1989-10-02,0.333224,0.335235,0.327817,0.332615,163775267
1989-10-03,0.33133,0.333224,0.32306,0.326618,203223910
1989-10-04,0.327817,0.334136,0.325961,0.33133,189727245
1989-10-05,0.333224,0.348206,0.33133,0.340984,292360458
1989-10-06,0.346333,0.361345,0.344576,0.360501,431131598
1989-10-09,0.35958,0.372739,0.355969,0.370911,233087417
1989-10-10,0.372739,0.377545,0.363191,0.370911,342235256
1989-10-11,0.365222,0.368931,0.35958,0.366058,187084054
1989-10-12,0.367036,0.368931,0.363191,0.365222,98508118
1989-10-13,0.365222,0.370911,0.337062,0.3428,239722239
1989-10-16,0.335235,0.350267,0.318179,0.350267,506477800
1989-10-17,0.344576,0.365222,0.337062,0.353861,298034163
1989-10-18,0.348206,0.361345,0.344576,0.361345,171678406
1989-10-19,0.361345,0.370911,0.361345,0.365222,133377758
1989-10-20,0.357684,0.368931,0.355969,0.35958,311704340
1989-10-23,0.35958,0.361345,0.346333,0.350267,145365963
1989-10-24,0.346333,0.363191,0.338926,0.356626,257984824
1989-10-25,0.357684,0.357684,0.346333,0.348206,142015102
1989-10-26,0.340984,0.348206,0.337062,0.338926,201755415
1989-10-27,0.338926,0.3428,0.333224,0.338926,154256859
1989-10-30,0.340984,0.344576,0.337062,0.3428,103674491
1989-10-31,0.3428,0.348206,0.340984,0.348206,109655248
1989-11-01,0.346333,0.350267,0.3428,0.345412,72929880
1989-11-02,0.337062,0.337062,0.322147,0.329592,539558619
1989-11-03,0.329592,0.333224,0.323873,0.323873,208176727
1989-11-06,0.325961,0.329592,0.322147,0.323873,146714208
1989-11-07,0.323873,0.333224,0.323873,0.329592,180369054
1989-11-08,0.33133,0.338926,0.33133,0.337062,170009612
1989-11-09,0.337062,0.344576,0.333224,0.344576,105116293
1989-11-10,0.3428,0.352055,0.3428,0.350267,77308644
1989-11-13,0.348206,0.353861,0.348206,0.348206,81073291
1989-11-14,0.348206,0.350267,0.333224,0.335235,100577298
1989-11-15,0.337062,0.338926,0.329592,0.33133,116557117
1989-11-16,0.333224,0.335235,0.327817,0.335235,115101930
1989-11-17,0.333224,0.338926,0.333224,0.335235,105556879
1989-11-20,0.337062,0.340984,0.333224,0.338926,128812130
1989-11-21,0.338926,0.348206,0.338926,0.338926,167166123
1989-11-22,0.340984,0.3428,0.333224,0.335235,116743909
1989-11-24,0.335235,0.337062,0.335235,0.335235,33200888
1989-11-27,0.335235,0.338926,0.327817,0.329592,125327864
1989-11-28,0.327817,0.33133,0.320261,0.330455,161358921
1989-11-29,0.325961,0.33133,0.318179,0.329592,182304831
1989-11-30,0.327817,0.333224,0.325961,0.33133,75626565
1989-12-01,0.333224,0.337062,0.326618,0.329592,174294908
1989-12-04,0.327817,0.340984,0.327817,0.338926,116049730
1989-12-05,0.338926,0.3428,0.333224,0.337062,145138973
1989-12-06,0.337062,0.338926,0.307143,0.320261,399279016
1989-12-07,0.316437,0.323873,0.31461,0.320261,212662162
1989-12-08,0.318179,0.322147,0.308859,0.312768,301064556
1989-12-11,0.307143,0.311019,0.287676,0.293916,774781923
1989-12-12,0.293916,0.296074,0.262184,0.269699,1222240321
1989-12-13,0.269699,0.273261,0.266039,0.269699,464572792
1989-12-14,0.267903,0.270504,0.258246,0.261291,363247889
1989-12-15,0.260367,0.262184,0.243334,0.25288,617628165
1989-12-18,0.25288,0.262184,0.25288,0.260367,366171517
1989-12-19,0.258246,0.266039,0.258246,0.262184,299409178
1989-12-20,0.267903,0.271437,0.263998,0.267903,212154953
1989-12-21,0.267903,0.271437,0.266039,0.271437,363314625
1989-12-22,0.271437,0.278923,0.269699,0.273261,220017986
1989-12-26,0.275341,0.275341,0.263998,0.266039,161252211
1989-12-27,0.266039,0.267903,0.262184,0.263095,306337708
1989-12-28,0.262184,0.263998,0.256443,0.259209,180288986
1989-12-29,0.260367,0.267903,0.2577,0.263998,181664018
1990-01-02,0.263998,0.281062,0.262184,0.278923,218362567
1990-01-03,0.284673,0.284673,0.281062,0.281062,247918996
1990-01-04,0.286399,0.290284,0.278923,0.28163,264032263
1990-01-05,0.282847,0.286399,0.277116,0.282847,146981260
1990-01-08,0.281062,0.284673,0.277116,0.284673,121069231
1990-01-09,0.284673,0.284673,0.277116,0.28163,102673249
1990-01-10,0.28163,0.28163,0.267903,0.269699,238053492
1990-01-11,0.271437,0.271437,0.258246,0.258246,251563536
1990-01-12,0.256443,0.260367,0.25288,0.258246,204892657
1990-01-15,0.258246,0.267903,0.256443,0.256443,192784362
1990-01-16,0.251057,0.262184,0.245334,0.261291,255368199
1990-01-17,0.260367,0.260367,0.24723,0.248995,235169968
1990-01-18,0.24723,0.251057,0.241539,0.242724,325748295
1990-01-19,0.25288,0.258246,0.251057,0.256443,316029648
1990-01-22,0.254716,0.258246,0.248995,0.248995,173560639
1990-01-23,0.25288,0.256443,0.24723,0.25288,167913677
1990-01-24,0.243334,0.256443,0.241539,0.254716,202382843
1990-01-25,0.256443,0.260367,0.254716,0.2556,132950615
1990-01-26,0.254716,0.254716,0.241539,0.245334,216039712
1990-01-29,0.24723,0.251057,0.240557,0.248995,142949571
1990-01-30,0.248995,0.258246,0.24723,0.254716,138797802
1990-01-31,0.258246,0.260367,0.24723,0.254716,171571556
1990-02-01,0.258246,0.259209,0.251057,0.251675,139545381
1990-02-02,0.248995,0.260367,0.248995,0.256443,141214174
1990-02-05,0.256443,0.263998,0.254716,0.262184,121282937
1990-02-06,0.260367,0.262184,0.254716,0.260367,88108641
1990-02-07,0.24723,0.254716,0.243334,0.248995,372419169
1990-02-08,0.248995,0.251057,0.241539,0.24723,222460907
1990-02-09,0.251057,0.258246,0.248995,0.256443,200340323
1990-02-12,0.256443,0.258246,0.25288,0.254716,89296768
1990-02-13,0.254716,0.262184,0.25288,0.258246,121776774
1990-02-14,0.258246,0.260367,0.25288,0.256443,114501171
1990-02-15,0.25288,0.256443,0.251057,0.256443,116770649
1990-02-16,0.256443,0.258246,0.25288,0.25288,151626979
1990-02-20,0.251057,0.25288,0.24723,0.251057,146901135
1990-02-21,0.245334,0.256443,0.243334,0.254716,209671872
1990-02-22,0.254716,0.258246,0.24723,0.24723,232646851
1990-02-23,0.245334,0.251057,0.245334,0.248995,178740396
1990-02-26,0.24723,0.256443,0.24723,0.254716,94890284
1990-02-27,0.254716,0.256443,0.251057,0.251057,88148704
1990-02-28,0.251057,0.254716,0.248995,0.254716,130320633
1990-03-01,0.251057,0.260367,0.248995,0.256443,243032953
1990-03-02,0.251057,0.260367,0.248995,0.25288,125034188
1990-03-05,0.251057,0.260367,0.251057,0.258246,217494852
1990-03-06,0.262184,0.263998,0.258246,0.263998,185962606
1990-03-07,0.262184,0.269699,0.262184,0.265088,243420131
1990-03-08,0.267903,0.277116,0.262184,0.275341,266808974
1990-03-09,0.275341,0.281062,0.271437,0.276272,274712116
1990-03-12,0.278923,0.281062,0.271437,0.274162,195427616
1990-03-13,0.273261,0.278923,0.271437,0.276272,177098312
1990-03-14,0.275341,0.278923,0.273261,0.277116,121322934
1990-03-15,0.273261,0.284673,0.273261,0.275341,143310064
1990-03-16,0.299735,0.305327,0.293054,0.301453,768520910
1990-03-19,0.303128,0.318179,0.299735,0.317623,514674585
1990-03-20,0.316437,0.322147,0.305327,0.310096,466428407
1990-03-21,0.308859,0.316437,0.308859,0.311646,182051113
1990-03-22,0.312768,0.316437,0.305327,0.305327,276127162
1990-03-23,0.308859,0.322147,0.307143,0.316437,271748438
1990-03-26,0.318179,0.325137,0.31461,0.316437,152641579
1990-03-27,0.31461,0.316437,0.308859,0.31461,100844314
1990-03-28,0.31461,0.315543,0.307143,0.308859,122697971
1990-03-29,0.307143,0.311019,0.305327,0.308026,115489081
1990-03-30,0.299735,0.307143,0.299735,0.301453,266221620
1990-04-02,0.299735,0.304061,0.296074,0.301453,177325312
1990-04-03,0.303128,0.312768,0.303128,0.312768,166525354
1990-04-04,0.311019,0.31461,0.305327,0.308859,178473378
1990-04-05,0.307143,0.308859,0.299735,0.301453,128958981
1990-04-06,0.301453,0.308859,0.297831,0.298752,140933777
1990-04-09,0.297831,0.311019,0.296074,0.308026,125728329
1990-04-10,0.308859,0.31461,0.307143,0.308859,156526351
1990-04-11,0.311019,0.322147,0.311019,0.318179,254073290
1990-04-12,0.322147,0.329592,0.318179,0.323873,252457949
1990-04-16,0.325961,0.33133,0.323873,0.327817,270440054
1990-04-17,0.323873,0.325961,0.320261,0.323873,156272664
1990-04-18,0.323873,0.327817,0.318179,0.323873,230577667
1990-04-19,0.312768,0.32306,0.299735,0.301453,573894266
1990-04-20,0.30629,0.311019,0.297831,0.301453,385622101
1990-04-23,0.301453,0.303128,0.296074,0.297831,152988644
1990-04-24,0.299735,0.303128,0.288312,0.290284,362033025
1990-04-25,0.290284,0.292073,0.286399,0.290284,158021554
1990-04-26,0.292073,0.296074,0.285516,0.291148,169448877
1990-04-27,0.292073,0.296074,0.290284,0.293054,138757773
1990-04-30,0.293916,0.297831,0.292073,0.295163,162573822
1990-05-01,0.297831,0.299735,0.295163,0.296594,195013776
1990-05-02,0.297831,0.299735,0.293916,0.297831,161425676
1990-05-03,0.297831,0.301453,0.297831,0.299735,198231146
1990-05-04,0.299735,0.305327,0.293916,0.299735,202075795
1990-05-07,0.297831,0.312768,0.297831,0.311019,162093187
1990-05-08,0.307143,0.31461,0.307143,0.312768,134045265
1990-05-09,0.311646,0.31461,0.308859,0.313724,115902922
1990-05-10,0.312768,0.312768,0.303128,0.310096,213409801
1990-05-11,0.310096,0.320261,0.305327,0.319113,256556346
1990-05-14,0.320261,0.320261,0.308859,0.312768,269839380
1990-05-15,0.310096,0.31461,0.307143,0.312768,178059512
1990-05-16,0.312768,0.312768,0.307143,0.311646,104061605
1990-05-17,0.312768,0.316437,0.307143,0.311019,183065754
1990-05-18,0.308859,0.311019,0.296074,0.297831,308073186
1990-05-21,0.296074,0.299735,0.290284,0.296074,312865755
1990-05-22,0.30051,0.311019,0.299735,0.310096,358882503
1990-05-23,0.308859,0.318179,0.308859,0.31461,247344932
1990-05-24,0.316437,0.316437,0.311019,0.31461,176564313
1990-05-25,0.296074,0.305327,0.292073,0.299735,385381860
1990-05-29,0.299735,0.308859,0.293916,0.307143,289890769
1990-05-30,0.311646,0.312768,0.308859,0.310096,329953482
1990-05-31,0.311019,0.311019,0.307143,0.308859,122871508
1990-06-01,0.310096,0.31461,0.305327,0.305327,187417787
1990-06-04,0.305327,0.307143,0.297831,0.305327,213863761
1990-06-05,0.307143,0.307143,0.292073,0.296074,356906694
1990-06-06,0.292073,0.296074,0.290284,0.296074,252391200
